help;Name;voivod 98;type;patronizium;laufzeit;signatur;scans_org;link;lat;lon;Woiwod2026;Relevanz Ditt;scans;Mehrfach
Święte_toruńskie;Święte;toruńskie;urząd stanu cywilnego;;1874-1935;69/1238/0;4394;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103492#;53.4637534;18.5877502;Śląskie, Małopolskie,  Opolskie;1;4394;1
Świętno_zielonogórskie;Świętno;zielonogórskie;urząd stanu cywilnego;;[1893] 1920-1935;89/2665/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/160390#;52.8690674;15.468486;Kujawsko-Pomorskie;1;0;1
Świętno_zielonogórskie;Świętno;zielonogórskie;urząd stanu cywilnego;;1955-1959;89/2832/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/163461#;52.8690674;15.467486;Kujawsko-Pomorskie,  Wielkopolskie;1;0;2
Świętno_zielonogórskie;Świętno;zielonogórskie;urząd stanu cywilnego;;1874-1938;89/280/0;1354;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63366#;52.8690674;15.466486;Śląskie, Małopolskie,  Opolskie;1;1354;3
Świętochłowice_katowickie;Świętochłowice;katowickie;urząd stanu cywilnego;;1874-1939;12/2485/0;41175;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/142751#;50.2905758;18.9185066;Kujawsko-Pomorskie;1;41175;1
Świętoszów_jeleniogórskie;Świętoszów;jeleniogórskie;urząd stanu cywilnego;;1946-1974;89/2839/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/163473#;51.4738661;15.3919332;Lubuskie,  Dolnośląskie;1;0;1
Świętoszów_jeleniogórskie;Świętoszów;jeleniogórskie;urząd stanu cywilnego;;1920-1920;89/329/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63415#;51.4738661;15.3909332;Pomorskie;0;0;2
Świniary_leszczyńskie;Świniary;leszczyńskie;urząd stanu cywilnego;;1907, 1918-1921;34/1142/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/158740#;51.5765141;16.76397;Kujawsko-Pomorskie;1;0;1
Świniary_poznańskie;Świniary;poznańskie;urząd stanu cywilnego;;1892-1924;53/4773/0;4100;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/20405#;52.6782;17.43821;Warmińsko-Mazurskie, Pomorskie;0;4100;1
Świniary_wrocławskie;Świniary;wrocławskie;urząd stanu cywilnego;;1877-1909;82/1481/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90088#;51.5765141;16.76397;Kujawsko-Pomorskie;1;0;1
Swobnica_szczecińskie;Swobnica;szczecińskie;urząd stanu cywilnego;;1874-1938;65/654/0;319;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69087#;53.0389376;14.6229868;Kujawsko-Pomorskie;1;319;1
Swojczyce_wrocławskie;Swojczyce;wrocławskie;urząd stanu cywilnego;;1874-1912;82/1449/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90056#;51.112925;17.1240559;Kujawsko-Pomorskie;1;0;1
Sypniewo_bydgoskie;Sypniewo;bydgoskie;urząd stanu cywilnego;;1936-1939;6/3259/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/158240#;53.3708998;17.3239578;Lubuskie,  Dolnośląskie;1;0;1
Sypniewo_bydgoskie;Sypniewo;bydgoskie;urząd stanu cywilnego;;1874-1934;6/1784/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146485#;53.3708998;17.3229578;Wielkopolskie, Zachodniopomorskie;1;0;2
Syrynia_katowickie;Syrynia;katowickie;urząd stanu cywilnego;;1927-1936;14/454/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/158292#;50.0235643;18.3342182;Opolskie;1;0;1
Szalejów Dolny_wałbrzyskie;Szalejów Dolny;wałbrzyskie;urząd stanu cywilnego;;1874-1938;82/1637/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90244#;50.4250496;16.5830547;Mazowieckie,  Świętokrzyskie;0;0;1
Szalejów Górny_wałbrzyskie;Szalejów Górny;wałbrzyskie;urząd stanu cywilnego;;1874-1938;82/1648/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90255#;50.4276214;16.5436755;Kujawsko-Pomorskie;1;0;1
Szałsza_katowickie;Szałsza;katowickie;urząd stanu cywilnego;;1874-1935;12/2653/0;9091;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/142919#;50.3397343;18.7131093;Mazowieckie;0;9091;1
Szamocin_pilskie;Szamocin;pilskie;urząd stanu cywilnego;;1874 - 1935;55/575/0;16019;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23411#;53.0290045;17.1207202;Łódzkie;0;16019;1
Szamocin_pilskie;Szamocin;pilskie;urząd stanu cywilnego;;1874 - 1935;55/574/0;23043;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23814#;53.0290045;17.1197202;Wielkopolskie, Zachodniopomorskie;1;23043;2
Szamotuły_poznańskie;Szamotuły;poznańskie;urząd stanu cywilnego;miasto;1874-1939;53/1957/0;18059;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17065#;52.6120328;16.5821241;Dolnośląskie;1;18059;1
Szamotuły_poznańskie;Szamotuły;poznańskie;urząd stanu cywilnego;obwód wiejski;1874-1907;53/1958/0;21169;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17066#;52.6120328;16.5811241;Warmińsko-Mazurskie;0;21169;2
Szarlej_katowickie;Szarlej;katowickie;urząd stanu cywilnego;;1874-1933;12/2699/0;12177;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/142965#;50.3673914;18.9414282;Warmińsko-Mazurskie;0;12177;1
Szarocin_jeleniogórskie;Szarocin;jeleniogórskie;urząd stanu cywilnego;;1874-1941;83/281/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86477#;50.7704704;15.9270215;Pomorskie;0;0;1
Szczaniec_zielonogórskie;Szczaniec;zielonogórskie;urząd stanu cywilnego;;1946-1967;89/2765/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/163039#;52.2692546;15.6845248;Opolskie;1;0;1
Szczaniec_zielonogórskie;Szczaniec;zielonogórskie;urząd stanu cywilnego;;1874-1945 [1962];89/716/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63900#;52.2692546;15.6835248;Opolskie;1;0;2
Szczawienko_wałbrzyskie;Szczawienko;wałbrzyskie;urząd stanu cywilnego;;1874-1944;82/1635/0;11716;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90242#;50.819505;16.2923986;Podlaskie, Warmińsko-Mazurskie;0;11716;1
Szczawno-Zdrój_wałbrzyskie;Szczawno-Zdrój;wałbrzyskie;urząd stanu cywilnego;;1874-1943;82/1647/0;29773;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90254#;50.8008062;16.2505692;Warmińsko-Mazurskie;0;29773;1
Szczecin II_szczecińskie;Szczecin II;szczecińskie;urząd stanu cywilnego;;1902-1937;65/1389/0;54757;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69775#;53.4045714;14.7120035;Opolskie;1;54757;1
Szczecin III_szczecińskie;Szczecin III;szczecińskie;urząd stanu cywilnego;;1902-1937;65/1390/0;97277;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69776#;53.3819949;14.6565222;Lubuskie, Zachodniopomorskie;1;97277;1
Szczecin_szczecińskie;Szczecin;szczecińskie;urząd stanu cywilnego;;1874-1901;65/672/0;245564;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69105#;53.4301818;14.5499623;Kujawsko-Pomorskie;1;245564;1
Szczedrzyk_opolskie;Szczedrzyk;opolskie;urząd stanu cywilnego;;1874-1944;45/1025/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45515#;50.7030895;18.1514039;Dolnośląskie;1;0;1
Szczepanów_wałbrzyskie;Szczepanów;wałbrzyskie;urząd stanu cywilnego;;1874-1942;82/1710/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90317#;51.1991737;16.6095092;Dolnośląskie;1;0;1
Szczepanowice_opolskie;Szczepanowice;opolskie;urząd stanu cywilnego;;1874-1943 [1952];45/1026/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45516#;50.6579025;17.8910724;Opolskie;1;0;1
Szczerbice_katowickie;Szczerbice;katowickie;urząd stanu cywilnego;;1874-1942;18/353/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/132511#;50.104321;18.448657;Opolskie;1;0;1
Szczytna_wałbrzyskie;Szczytna;wałbrzyskie;urząd stanu cywilnego;;1874-1942;82/1682/0;2704;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90289#;50.4169281;16.4398185;Dolnośląskie;1;2704;1
Szczytniki Duchowne_poznańskie;Szczytniki Duchowne;poznańskie;urząd stanu cywilnego;;1888-1935;53/3233/0;2448;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/18725#;52.51853;17.67092;Wielkopolskie;1;2448;1
Szembruczek_toruńskie;Szembruczek;toruńskie;urząd stanu cywilnego;;1874-1935 [1947, 1978, 1991];69/1232/0;4400;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103486#;53.56118;18.99385;Dolnośląskie;1;4400;1
Szembruk_toruńskie;Szembruk;toruńskie;urząd stanu cywilnego;;1874-1935;69/1233/0;4779;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103487#;53.5635188;19.0238179;Wielkopolskie;1;4779;1
Szemrowice_częstochowskie;Szemrowice;częstochowskie;urząd stanu cywilnego;;1923-1940, 1945;8/1184/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/157596#;50.7530307;18.38434;Wielkopolskie;1;0;1
Szklarska Poręba_jeleniogórskie;Szklarska Poręba;jeleniogórskie;urząd stanu cywilnego;;1874-1943;83/352/0;8413;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86548#;50.8268011;15.5211261;Wielkopolskie, Łódzkie;1;8413;1
Szklary Dolne_legnickie;Szklary Dolne;legnickie;urząd stanu cywilnego;;1874 - 1938;85/294/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87386#;51.4251433;16.039453;Lubuskie,  Dolnośląskie;1;0;1
Szklary Górne_legnickie;Szklary Górne;legnickie;urząd stanu cywilnego;;1874 - 1932;85/293/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87385#;51.4407476;16.0918012;Lubuskie,  Dolnośląskie;1;0;1
Szklary_opolskie;Szklary;opolskie;urząd stanu cywilnego;;1874-1943;45/834/0;1912;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45326#;50.6040219;17.1765712;Dolnośląskie;1;1912;1
Szklary_opolskie;Szklary;opolskie;urząd stanu cywilnego;;1955-1959;45/3780/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/160284#;50.6040219;17.1755712;Śląskie, Małopolskie,  Opolskie;1;0;2
Szlachcin_poznańskie;Szlachcin;poznańskie;urząd stanu cywilnego;;1874-1928, 1964-1965;53/1960/0;8858;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17068#;52.2132655;17.3813835;Dolnośląskie;1;8858;1
Szobiszowice_katowickie;Szobiszowice;katowickie;urząd stanu cywilnego;;1874-1897;15/264/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/143422#;50.3099725;18.6749098;Lubuskie,  Dolnośląskie;1;0;1
Szonowice_katowickie;Szonowice;katowickie;urząd stanu cywilnego;;1874-1907;18/438/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/132446#;50.1593651;18.1534981;Lubuskie,  Dolnośląskie;1;0;1
Szonowo_toruńskie;Szonowo;toruńskie;urząd stanu cywilnego;;1874-1935;69/1234/0;3300;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103488#;53.5139045;19.1467012;Dolnośląskie;1;3300;1
Szopienice_katowickie;Szopienice;katowickie;urząd stanu cywilnego;;1895-1922 [1939];12/2623/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/142889#;50.2626409;19.0938489;Kujawsko-Pomorskie;1;0;1
Szpetal Górny_włocławskie;Szpetal Górny;włocławskie;urząd stanu cywilnego;;1753-1915;71/376/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/104647#;52.6832431;19.0990007;Kujawsko-Pomorskie;1;0;1
Szpital_bydgoskie;Szpital;bydgoskie;urząd stanu cywilnego;;1891 - 1934;7/661/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/144324#;52.8223347;18.4465118;Kujawsko-Pomorskie;1;0;1
Szprotawa_zielonogórskie;Szprotawa;zielonogórskie;urząd stanu cywilnego;;1874-1940;89/169/0;8624;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63252#;51.5650714;15.5357584;Kujawsko-Pomorskie;1;8624;1
Szprotawa_zielonogórskie;Szprotawa;zielonogórskie;urząd stanu cywilnego;;1766-1913;89/956/0;3912;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/64134#;51.5650714;15.5347584;Kujawsko-Pomorskie;1;3912;2
Szubin_bydgoskie;Szubin;bydgoskie;urząd stanu cywilnego;obwód wiejski II;1874-1913 [1944];6/1796/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146496#;53.0117503;17.7429402;Dolnośląskie;1;0;1
Szubin_bydgoskie;Szubin;bydgoskie;urząd stanu cywilnego;obwód wiejski I;1874-1913 [1919,1927];6/1795/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/147862#;53.0117503;17.7419402;Opolskie;1;0;2
Szubin_bydgoskie;Szubin;bydgoskie;urząd stanu cywilnego;;1936-1939;6/3270/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/158752#;53.0117503;17.7409402;Śląskie, Małopolskie,  Opolskie;1;0;3
Szubin_bydgoskie;Szubin;bydgoskie;urząd stanu cywilnego;miasto;1874-1935;6/1792/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146493#;53.0117503;17.7399402;Śląskie, Opolskie, Łódzkie, Świętokrzyskie;1;0;4
Szwecja_pilskie;Szwecja;pilskie;urząd stanu cywilnego;;1874 - 1937;55/597/0;1573;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23429#;53.3475091;16.5698538;Dolnośląskie;1;1573;1
Szyba_zielonogórskie;Szyba;zielonogórskie;urząd stanu cywilnego;;1957-1957;89/2956/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/167762#;51.6695079;15.6877984;Lubelskie;0;0;1
Szybowice_opolskie;Szybowice;opolskie;urząd stanu cywilnego;;1874-1938 [2009];45/1058/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45548#;50.3526521;17.4856564;Mazowieckie,  Świętokrzyskie;0;0;1
Szydłowice_opolskie;Szydłowice;opolskie;urząd stanu cywilnego;;1874-1938;45/781/0;7587;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45273#;50.9126781;17.4679016;Wielkopolskie, Dolnośląskie;1;7587;1
Szydłowiec_opolskie;Szydłowiec;opolskie;urząd stanu cywilnego;;1874-1938;45/948/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45439#;50.6770711;17.6049279;Mazowieckie;0;0;1
Szydłowo_pilskie;Szydłowo;pilskie;urząd stanu cywilnego;;1874 - 1934;55/596/0;1507;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23428#;53.1625747;16.6110029;Lubuskie,  Dolnośląskie;1;1507;1
Szymanów_wałbrzyskie;Szymanów;wałbrzyskie;urząd stanu cywilnego;;1874-1937;82/1704/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90311#;50.9987336;16.7190474;Lubuskie,  Dolnośląskie;1;0;1
Szymiszów_opolskie;Szymiszów;opolskie;urząd stanu cywilnego;;1873-1873;45/3346/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47849#;50.5177;18.2474683;Dolnośląskie;1;0;1
Szymiszów_opolskie;Szymiszów;opolskie;urząd stanu cywilnego;;1874-1944;45/1081/0;167;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45571#;50.5177;18.2464683;Świętokrzyskie, Mazowieckie,  Łódzkie;0;167;2
Szymonków_opolskie;Szymonków;opolskie;urząd stanu cywilnego;;1874-1938;45/884/0;2758;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45375#;51.0944271;17.975903;Pomorskie;0;2758;1
Szynwałd_bydgoskie;Szynwałd;bydgoskie;urząd stanu cywilnego;;1874-1935;6/1627/0;6517;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146337#;53.5822759;19.1001875;Wielkopolskie, Dolnośląskie;1;6517;1
Szynych_toruńskie;Szynych;toruńskie;urząd stanu cywilnego;;1874-1940 [1978, 1980];69/1236/0;6899;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103490#;53.4219713;18.662088;Dolnośląskie;1;6899;1
Szyszkowa_jeleniogórskie;Szyszkowa;jeleniogórskie;urząd stanu cywilnego;;1874 - 1938;86/214/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/84476#;51.05698;15.27356;Wielkopolskie, Łódzkie;1;0;1
Tanowo_szczecińskie;Tanowo;szczecińskie;urząd stanu cywilnego;;1875-1935;65/682/0;246;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69115#;53.5408392;14.4660656;Zachodniopomorskie,  Lubuskie;1;246;1
Targoszyn_legnickie;Targoszyn;legnickie;urząd stanu cywilnego;;1875 - 1937;85/623/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87715#;51.03099;16.305444;Dolnośląskie;1;0;1
Tarnogaj_wrocławskie;Tarnogaj;wrocławskie;urząd stanu cywilnego;;1875-1877;82/1433/0;342;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90040#;51.080161;17.061339;Dolnośląskie;1;342;1
Tarnów Grodkowski_opolskie;Tarnów Grodkowski;opolskie;urząd stanu cywilnego;;1955-1959;45/3767/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/160271#;50.7037335;17.3979979;Wielkopolskie;1;0;1
Tarnów Opolski_opolskie;Tarnów Opolski;opolskie;urząd stanu cywilnego;;1945;45/3721/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/158464#;50.5803405;18.0817155;Lubuskie, Zachodniopomorskie;1;0;1
Tarnów Opolski_opolskie;Tarnów Opolski;opolskie;urząd stanu cywilnego;;1875-1938;45/1029/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45519#;50.5803405;18.0807155;Śląskie, Małopolskie,  Opolskie;1;0;2
Tarnów_gorzowskie;Tarnów;gorzowskie;urząd stanu cywilnego;;1874-1944;66/431/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35879#;51.7755566;14.8690426;Zachodniopomorskie,  Lubuskie;1;0;1
Tarnówka_pilskie;Tarnówka;pilskie;urząd stanu cywilnego;;1874 - 1931;55/639/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23464#;52.126713;18.8354055;Opolskie;1;0;1
Tarnowo Podgórne_poznańskie;Tarnowo Podgórne;poznańskie;urząd stanu cywilnego;;1936-1941;53/5803/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/160811#;52.4657445;16.6654446;Opolskie;1;0;1
Tarnowo_szczecińskie;Tarnowo;szczecińskie;urząd stanu cywilnego;;1874-1937;65/656/0;239;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69089#;52.99211;14.81933;Opolskie;1;239;1
Tarnowskie Góry_katowickie;Tarnowskie Góry;katowickie;urząd stanu cywilnego;;1874-1942 [1949];12/2715/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/142981#;50.4445194;18.8544757;Wielkopolskie, Zachodniopomorskie;1;0;1
Taszewo_bydgoskie;Taszewo;bydgoskie;urząd stanu cywilnego;;1874-1935;6/1658/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146366#;53.5002775;18.5047711;Kujawsko-Pomorskie;1;0;1
Tłuchowo_włocławskie;Tłuchowo;włocławskie;urząd stanu cywilnego;;"1788-1807; 1808-1924";71/377/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/104648#;52.7468311;19.4662663;Kujawsko-Pomorskie,  Wielkopolskie;1;0;1
Tłumaczów_wałbrzyskie;Tłumaczów;wałbrzyskie;urząd stanu cywilnego;;1874-1943;82/1717/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90324#;50.55458;16.4311101;Dolnośląskie;1;0;1
Tłustomosty_opolskie;Tłustomosty;opolskie;urząd stanu cywilnego;;1874-1938;45/823/0;2578;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45315#;50.1134158;18.0585526;Opolskie;1;2578;1
Tłustoręby_opolskie;Tłustoręby;opolskie;urząd stanu cywilnego;;1874-1938;45/941/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45432#;50.6566236;17.4917464;Opolskie;1;0;1
Tomaszów Bolesławiecki_legnickie;Tomaszów Bolesławiecki;legnickie;urząd stanu cywilnego;;1876 - 1941;86/256/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/84518#;51.2603326;15.6813142;Dolnośląskie;1;0;1
Tomice_wałbrzyskie;Tomice;wałbrzyskie;urząd stanu cywilnego;;1874-1926;82/1714/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90321#;50.6565611;16.8404265;Dolnośląskie;1;0;1
Toniszewo_pilskie;Toniszewo;pilskie;urząd stanu cywilnego;;1874 - 1935;55/606/0;7177;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23436#;52.8929916;17.187248;Wielkopolskie, Zachodniopomorskie;1;7177;1
Topola_wałbrzyskie;Topola;wałbrzyskie;urząd stanu cywilnego;;1874-1938;82/1671/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/90278#;50.5018324;16.9212268;Dolnośląskie;1;0;1
Topolno_bydgoskie;Topolno;bydgoskie;urząd stanu cywilnego;;1874-1914,1935;6/1657/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/146365#;53.2927842;18.3014362;Kujawsko-Pomorskie;1;0;1
Toporów_zielonogórskie;Toporów;zielonogórskie;urząd stanu cywilnego;;1945-1967;89/788/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63971#;52.26574;15.25832;Lubuskie,  Dolnośląskie;1;0;1
Toruń_toruńskie;Toruń;toruńskie;urząd stanu cywilnego;;1874-1939 [1949, 1954-1956, 1979];69/1240/0;72249;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/103494#;53.0102721;18.6038094;Kujawsko-Pomorskie;1;72249;1
Torzym_zielonogórskie;Torzym;zielonogórskie;urząd stanu cywilnego;;1946-1984;89/2975/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/170068#;52.3138586;15.0818279;Lubuskie,  Dolnośląskie;1;0;1
Toszek_katowickie;Toszek;katowickie;urząd stanu cywilnego;zamek;1874-1913;15/281/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/143439#;50.4551063;18.5170604;Śląskie, Małopolskie,  Opolskie;1;0;1
Toszek_katowickie;Toszek;katowickie;urząd stanu cywilnego;;1874-1912;15/280/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/143438#;50.4551063;18.5160604;Śląskie, Małopolskie,  Opolskie;1;0;2
Trąbin_włocławskie;Trąbin;włocławskie;urząd stanu cywilnego;;1751-1914;71/378/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/104649#;53.0929535;19.2709295;Wielkopolskie, Łódzkie;1;0;1
Trachy_katowickie;Trachy;katowickie;urząd stanu cywilnego;;1874-1933;15/290/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/143448#;50.254026;18.5108246;Kujawsko-Pomorskie,  Wielkopolskie;1;0;1
Trawniki_opolskie;Trawniki;opolskie;urząd stanu cywilnego;;1874-1940;45/918/0;4891;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45409#;50.3111424;17.9799742;Pomorskie;0;4891;1
Truskolasy_częstochowskie;Truskolasy;częstochowskie;urząd stanu cywilnego;;[1808]1826-1921, 1944;8/118/0;23193;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/25769#;50.8668684;18.8264199;Śląskie, Opolskie, Łódzkie, Świętokrzyskie;1;23193;1
Trynek_katowickie;Trynek;katowickie;urząd stanu cywilnego;;1874-1897;15/265/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/143423#;50.2823617;18.6736242;Śląskie, Małopolskie,  Opolskie;1;0;1
Trzcianka_pilskie;Trzcianka;pilskie;urząd stanu cywilnego;;1874 - 1945;55/576/0;16105;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23412#;53.041755;16.4604788;Wielkopolskie, Zachodniopomorskie;1;16105;1
Trzcianka_pilskie;Trzcianka;pilskie;urząd stanu cywilnego;;1874 - 1934;55/577/0;12335;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/23413#;53.041755;16.4594788;Wielkopolskie, Zachodniopomorskie;1;12335;2
Trzciel_gorzowskie;Trzciel;gorzowskie;urząd stanu cywilnego;;1874-1920;66/482/0;12882;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35930#;52.365166;15.872213;Lubuskie, Zachodniopomorskie;1;12882;1
Trzcielin_poznańskie;Trzcielin;poznańskie;urząd stanu cywilnego;;1874-1884;53/1969/0;841;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/17079#;52.3213576;16.6777206;Wielkopolskie;1;841;1
Trzcińsko Zdrój_szczecińskie;Trzcińsko Zdrój;szczecińskie;urząd stanu cywilnego;;1874-1937;65/797/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69224#;52.9660381;14.6065982;Zachodniopomorskie,  Lubuskie;1;0;1
Trzcińsko_jeleniogórskie;Trzcińsko;jeleniogórskie;urząd stanu cywilnego;;1876-1938;83/263/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86459#;50.8725446;15.8785364;Dolnośląskie;1;0;1
Trzebiatów_szczecińskie;Trzebiatów;szczecińskie;urząd stanu cywilnego;;1874-1945;65/315/0;49085;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68293#;54.062627;15.2646577;Zachodniopomorskie,  Lubuskie;1;49085;1
Trzebicko_wrocławskie;Trzebicko;wrocławskie;urząd stanu cywilnego;;1938-1942;82/2629/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/166955#;51.5998129;17.3871405;Dolnośląskie;1;0;1
Trzebicz_gorzowskie;Trzebicz;gorzowskie;urząd stanu cywilnego;;1874-1945;66/501/0;1710;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35949#;52.8124831;15.7545487;Lubuskie, Zachodniopomorskie;1;1710;1
Trzebiechów_zielonogórskie;Trzebiechów;zielonogórskie;urząd stanu cywilnego;;1874-1943;89/153/0;1987;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63212#;52.0226174;15.7347566;Lubuskie,  Dolnośląskie;1;1987;1
