Help;Name;voivod 98;type;patronizium;laufzeit;signatur;scans_org;link;lat;lon;Woiwod2026;Relevanz Ditt;scans;Mehrfach
Gorzów Wielkopolski_gorzowskie;Gorzów Wielkopolski;gorzowskie;baptyści;;[1666] 1879-1945;66/28/0;68637;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35445#;52.7307926;15.2390451;Lubuskie, Zachodniopomorskie;1;68637;1
Gorzów Wielkopolski_gorzowskie;Gorzów Wielkopolski;gorzowskie;ewangelicko-augsburskie;Garnizon gorzowski;[1666] 1879-1945;66/28/0;68637;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35445#;52.7307926;15.2380451;Lubuskie, Zachodniopomorskie;1;68637;2
Gorzów Wielkopolski_gorzowskie;Gorzów Wielkopolski;gorzowskie;ewangelicko-augsburskie;Najświętszej Marii Panny;[1666] 1879-1945;66/28/0;68637;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35445#;52.7307926;15.2370451;Lubuskie, Zachodniopomorskie;1;68637;3
Gorzów Wielkopolski_gorzowskie;Gorzów Wielkopolski;gorzowskie;ewangelicko-augsburskie;Przytułek dla ubogich;[1666] 1879-1945;66/28/0;68637;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35445#;52.7307926;15.2360451;Lubuskie, Zachodniopomorskie;1;68637;4
Gorzów Wielkopolski_gorzowskie;Gorzów Wielkopolski;gorzowskie;ewangelicko-reformowane;Parafia przy Kościele Zgody (Konkordienkirche).;[1666] 1879-1945;66/28/0;68637;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35445#;52.7307926;15.2350451;Lubuskie, Zachodniopomorskie;1;68637;5
Gorzów Wielkopolski_gorzowskie;Gorzów Wielkopolski;gorzowskie;ewangelicko-reformowane;;[1666] 1879-1945;66/28/0;68637;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35445#;52.7307926;15.2340451;Lubuskie, Zachodniopomorskie;1;68637;6
Gościce_opolskie;Gościce;opolskie;ewangelicko-augsburskie;;1810-1874;45/3297/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47754#;50.432187;16.9788129;Opolskie;1;0;1
Gościnowo_gorzowskie;Gościnowo;gorzowskie;ewangelicko-augsburskie;;[1666] 1879-1945;66/28/0;68637;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35445#;52.6798;15.4276111;Lubuskie, Zachodniopomorskie;1;68637;1
Gostków_wałbrzyskie;Gostków;wałbrzyskie;ewangelicko-augsburskie;;1656 - 1733, 1747 - 1946;85/54/0;23841;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/87135#;50.842558;16.103166;Dolnośląskie;1;23841;1
Gostkowice_gorzowskie;Gostkowice;gorzowskie;ewangelicko-augsburskie;;[1666] 1879-1945;66/28/0;68637;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35445#;52.6248242;15.0722355;Lubuskie, Zachodniopomorskie;1;68637;1
Gostomin_szczecińskie;Gostomin;szczecińskie;ewangelicko-augsburskie;;[1663] 1879-1945;65/1167/0;5359;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69557#;53.6799271;15.3499203;Zachodniopomorskie,  Lubuskie;1;5359;1
Gostyń Łobeski_szczecińskie;Gostyń Łobeski;szczecińskie;ewangelicko-augsburskie;;[1663] 1879-1945;65/1167/0;5359;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69557#;53.8294851;15.3365425;Zachodniopomorskie,  Lubuskie;1;5359;1
Goszczanówko_gorzowskie;Goszczanówko;gorzowskie;ewangelicko-augsburskie;;[1648-1879] 1879-1945;66/81/0;7306;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35498#;52.7485591;15.6093234;Lubuskie, Zachodniopomorskie;1;7306;1
Gozdnica_zielonogórskie;Gozdnica;zielonogórskie;ewangelicko-augsburskie;;1686-1909;89/722/0;1277;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/63906#;51.4371182;15.0950336;Lubuskie,  Dolnośląskie;1;1277;1
Gozdowice_szczecińskie;Gozdowice;szczecińskie;ewangelicko-augsburskie;;1581-1947;65/44/0;114460;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68037#;52.765651;14.3213027;Zachodniopomorskie,  Lubuskie;1;114460;1
Grabary_jeleniogórskie;Grabary;jeleniogórskie;ewangelicko-augsburskie;;1709 - 1947;83/118/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/86285#;50.9058541;15.7958993;Dolnośląskie;1;0;1
Grabowo_szczecińskie;Grabowo;szczecińskie;ewangelicko-augsburskie;;1581-1947;65/44/0;114460;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/68037#;53.383102;15.0809974;Zachodniopomorskie,  Lubuskie;1;114460;1
Grabowo_szczecińskie;Grabowo;szczecińskie;ewangelicko-augsburskie;;[1638-1878] 1879-1945;65/781/0;9759;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/69208#;53.383102;15.0799974;Zachodniopomorskie,  Lubuskie;1;9759;2
Gralewo_gorzowskie;Gralewo;gorzowskie;ewangelicko-augsburskie;;[1666] 1879-1945;66/28/0;68637;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/35445#;52.749778;15.3844656;Lubuskie, Zachodniopomorskie;1;68637;1
Granica_szczecińskie;Granica;szczecińskie;ewangelicko-augsburskie;;1905-1935;65/166/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/70137#;53.500206;15.593601;Zachodniopomorskie,  Lubuskie;1;0;1
Grębocice_legnickie;Grębocice;legnickie;ewangelickie;;;kein Bestand;0;0;51.597955;16.1665783;Dolnośląskie;1;-1;1
Grębocin_toruńskie;Grębocin;toruńskie;ewangelicko-augsburskie;;1695-1919;69/272/0;2311;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/102466#;53.05801;18.71584;Kujawsko-Pomorskie;1;2311;1
Grodków_opolskie;Grodków;opolskie;ewangelicko-augsburskie;;1661-1944;45/1236/0;21283;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/45691#;50.697957;17.3839804;Opolskie;1;21283;1
Grodziec_opolskie;Grodziec;opolskie;ewangelicko-augsburskie;;1803-1874;45/3375/0;968;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/47878#;50.6336563;17.6834647;Opolskie;1;968;1
Grodzisk Wielkopolski_poznańskie;Grodzisk Wielkopolski;poznańskie;ewangelickie;;;kein Bestand;0;0;52.2261198;16.3618106;Wielkopolskie;1;-1;1
Grodzisk Wielkopolski_poznańskie;Grodzisk Wielkopolski;poznańskie;ewangelicko-augsburskie;;1795 - 1885;53/3786/0;2808;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/19317#;52.2261198;16.3608106;Wielkopolskie;1;2808;2
Gronów_jeleniogórskie;Gronów;jeleniogórskie;ewangelicko-augsburskie;;1396-1944;82/42/0;0;https://www.szukajwarchiwach.gov.pl/de/zespol/-/zespol/88333#;51.1895756;15.1508521;Dolnośląskie;1;0;1
